"beta0","runtime","actor_name_score","studio_score","crew_member_score","season_autumn","season_spring","season_summer"
-1.9565,0.443949,0.386049,0.205205,0.452989,0.183205,0.195372,0.152361
-2.05255,0.446226,0.470888,0.0411106,0.53959,0.159626,0.191017,0.227199
-2.00998,0.235291,0.450842,0.076029,0.640254,0.251744,0.264508,0.1786
-2.01678,0.231326,0.476074,0.0830304,0.618631,-0.127001,0.153215,-0.0506559
-2.0873,0.241292,0.56401,0.154095,0.637157,0.0574439,-0.0119312,0.0451994
-1.9739,0.196887,0.531539,0.0238142,0.597575,0.0383962,0.176452,0.0488923
-2.04454,0.182759,0.583419,0.0508815,0.618928,0.115643,0.0922266,0.0326345
-2.10186,0.191011,0.442177,0.175599,0.605405,0.160391,0.050274,0.112851
-1.98503,0.358621,0.435638,0.190403,0.458793,0.119352,0.132719,-0.035444
-1.87373,0.266101,0.384356,0.215257,0.498664,-0.0798935,0.0715541,-0.0396273
-2.02781,0.158922,0.436672,0.16855,0.465992,-0.110755,0.157673,0.0275152
-2.19881,0.184991,0.509335,0.1379,0.768951,0.0871698,0.213629,0.152499
-2.03796,0.281352,0.642166,0.0867085,0.504881,0.170528,0.187247,0.291221
-2.02757,0.290748,0.682962,0.0819191,0.589824,0.250954,0.129521,0.00791562
-1.97125,0.341882,0.461798,0.143101,0.467853,0.150937,0.121982,0.020536
-1.87376,0.152265,0.519608,0.177533,0.618164,0.167173,0.169437,-0.0610991
-1.90907,0.221924,0.378488,0.120734,0.592921,0.107173,-0.0541317,-0.0605217
-2.03558,0.299238,0.48293,0.125855,0.500181,0.175546,0.0250369,-0.014969
-2.02129,0.214436,0.436206,0.214304,0.628679,0.137666,0.0842545,0.1086
-2.16749,0.199231,0.608554,0.179955,0.636983,0.135758,0.125461,0.139972
-2.10992,0.277207,0.531713,0.149716,0.443664,-0.0111185,0.0431609,0.0925967
-2.16964,0.363946,0.431429,0.10341,0.634835,0.154052,0.124386,0.0165292
-2.04918,0.412352,0.573365,-0.141664,0.724084,0.135642,0.261071,0.298632
-1.97663,0.426655,0.195508,0.192642,0.573854,0.109789,0.244672,0.0940636
-2.00431,0.457125,0.404286,0.131087,0.504606,0.123896,0.208609,0.0291033
-1.91687,0.195276,0.417545,0.250276,0.583876,0.163599,0.207543,0.0950382
-1.84789,0.320375,0.478547,0.0584633,0.518951,0.102766,0.150255,0.0371565
-1.89191,0.319214,0.412852,0.111617,0.567728,0.163585,0.244254,0.124583
-2.19143,0.239788,0.457319,0.311147,0.443394,-0.00287335,0.0351566,-0.0604538
-1.95813,0.187911,0.390141,0.153594,0.446963,0.214582,0.15,0.165786
-2.07059,0.167929,0.458881,0.106544,0.784264,0.259645,0.190791,0.139289
-2.14874,0.252162,0.646241,0.129939,0.477933,0.288097,0.230154,0.193226
-1.97597,0.383563,0.589635,0.0897852,0.499725,0.152278,0.363207,0.191048
-2.00247,0.299439,0.471007,0.0327698,0.604786,0.0353421,0.121621,0.041883
-1.91754,0.19439,0.573357,-0.0975966,0.68278,-0.0634625,0.0275096,-0.079569
-2.06283,0.18041,0.361573,0.142432,0.725423,0.0440663,0.154124,-0.0268691
-2.00195,0.293633,0.561712,0.132575,0.559178,0.116686,0.0443387,0.115761
-2.03013,0.344791,0.539963,0.0898872,0.492431,0.090891,0.0679596,0.0226759
-2.0156,0.304108,0.458977,0.188812,0.464756,0.0693748,0.16283,0.172086
-1.96179,0.380609,0.328635,0.151726,0.493325,0.210817,0.325676,0.223464
-2.07329,0.3624,0.576089,0.129017,0.48914,0.233405,0.299492,0.224942
-2.08225,0.297896,0.60268,0.173166,0.476131,0.148266,0.282489,0.140965
-2.0678,0.262497,0.593715,0.203034,0.482431,0.27755,0.174585,0.160276
-1.98377,0.388005,0.560631,0.105911,0.460573,0.0635707,0.0570873,-0.0393795
-1.76773,0.340671,0.45454,0.0565016,0.418419,0.0120788,0.100729,-0.0687576
-1.96036,0.282267,0.436724,0.0961273,0.568509,0.101012,0.0409332,0.0655193
-2.04266,0.252044,0.561776,0.0964971,0.619423,0.222932,0.0718166,0.107191
-2.07221,0.182663,0.69661,0.0258314,0.637675,0.0167553,0.0678206,0.0278104
-1.94001,0.203467,0.609807,-0.0131609,0.646001,0.275952,0.120756,0.0542001
-2.04851,0.169207,0.535241,0.112627,0.656978,0.136564,0.237289,0.00376487
-2.11807,0.376467,0.561437,0.145613,0.531326,0.00125065,0.00209275,0.0142328
-1.87469,0.138315,0.477878,0.106382,0.464244,0.212804,0.100448,0.0553614
-2.01444,0.36209,0.535946,0.234797,0.464915,0.0758359,0.0978678,0.106366
-1.95983,0.254514,0.392276,0.147716,0.577091,0.151176,0.172872,0.129007
-1.99517,0.107582,0.640533,0.158703,0.666851,0.166134,0.0979125,0.00727767
-1.99018,0.309227,0.515345,0.165396,0.412035,0.214695,0.170284,0.0307883
-2.03433,0.256425,0.523885,0.135093,0.507832,0.238528,0.167128,0.01676
-1.93594,0.224458,0.447866,0.176902,0.544139,0.0495895,0.133867,0.133152
-2.07742,0.321904,0.504928,0.105741,0.585398,0.251058,0.14394,0.0447187
-1.92723,0.12432,0.479419,0.129987,0.448266,0.324744,0.159483,0.219959
-2.01851,0.18996,0.50802,0.271557,0.54865,0.121623,0.282998,0.0935893
-1.95865,0.179983,0.368584,0.189361,0.74289,0.24726,0.187861,0.170129
-1.9776,0.313759,0.352176,0.0750993,0.569971,0.0785742,0.047803,0.0722908
-1.96383,0.220394,0.360598,0.114862,0.681371,0.182521,0.186831,0.0903555
-2.05626,0.193126,0.511467,0.19281,0.700614,0.237114,0.143856,0.1176
-1.94178,0.275297,0.622087,0.181498,0.408921,-0.00463336,0.0399429,0.0530669
-2.04112,0.238351,0.61729,0.125142,0.425718,0.250834,0.114536,0.141844
-1.9526,0.201259,0.3232,0.223679,0.734211,0.131069,0.163935,-0.0103658
-2.12136,0.319628,0.467717,0.186457,0.507267,0.0607213,0.261136,0.100498
-1.98708,0.263942,0.61609,0.0837222,0.50676,-0.0132802,0.00371805,0.0173895
-2.0791,0.214631,0.577272,0.123238,0.46839,0.118771,0.101672,-0.0618956
-1.98683,0.379659,0.40947,0.177477,0.488457,0.0678383,0.201336,0.121748
-1.94667,0.275049,0.436851,0.158438,0.536135,0.161978,0.19749,0.153176
-2.07081,0.287933,0.342547,0.203739,0.557625,0.265741,0.195047,0.146813
-2.25737,0.317551,0.479297,0.168082,0.685982,0.29559,0.201199,0.149836
-2.18878,0.225662,0.607201,0.248257,0.525394,0.126902,0.289552,0.280495
-1.97723,0.267612,0.666379,0.0903024,0.482329,0.215149,0.0889476,0.125354
-1.96404,0.363885,0.556059,-0.00913883,0.461855,0.0581208,0.115094,0.0164553
-2.05523,0.244715,0.351662,0.327633,0.557723,0.183767,0.140635,0.167059
-2.00731,0.349006,0.308003,0.159687,0.720591,0.114247,0.190298,0.0241048
-1.95635,0.325961,0.389187,0.247017,0.562034,0.302839,0.204371,0.134456
-1.92186,0.218761,0.484419,0.24711,0.419093,0.191182,0.367147,0.310423
-1.9753,0.230221,0.601592,0.213365,0.539489,0.296113,0.261864,0.0740891
-1.94466,0.233798,0.603597,0.17707,0.469433,0.220523,0.201947,0.145953
-1.93881,0.259285,0.455815,0.0939288,0.536197,0.107115,0.110344,0.00296101
-2.07637,0.154031,0.426267,0.108469,0.607784,0.270539,0.0469143,0.0504513
-2.04237,0.112787,0.431626,0.326622,0.524812,0.306924,0.131819,0.139522
-2.10849,0.227789,0.456991,0.178127,0.525842,0.100753,0.130091,0.11731
-2.14602,0.348064,0.551188,0.174332,0.524009,-0.0193348,0.100015,0.129484
-2.12901,0.336874,0.499598,0.113762,0.516016,0.0713607,0.120784,0.168444
-2.06244,0.322349,0.459552,0.0647733,0.667408,0.14056,0.176517,0.0812844
-2.04439,0.370865,0.507169,0.114627,0.58256,0.116814,0.205838,0.0643102
-2.0768,0.174429,0.46631,0.146237,0.531431,0.141535,0.085558,0.118331
-2.09005,0.196536,0.490562,0.204986,0.558268,0.239279,0.134431,0.0419202
-2.10237,0.25015,0.390361,0.300562,0.507965,0.178049,0.274093,0.0680065
-1.98346,0.400525,0.509602,0.189857,0.414257,0.287522,0.237842,0.193235
-2.09971,0.362874,0.443396,0.105829,0.475139,0.12316,0.198766,0.170884
-2.20121,0.194313,0.640252,0.115861,0.557484,-0.0290554,0.117606,0.128779
-2.01972,0.372141,0.452593,0.140385,0.584505,0.0630925,0.0141899,0.0865072
-2.06387,0.310317,0.489754,0.233474,0.503862,0.140133,0.0278465,0.0765046
-1.91181,0.231127,0.438643,0.184413,0.565155,0.26758,0.00710195,0.13448
-1.93723,0.336526,0.307834,0.180015,0.647523,0.0919303,0.0852447,0.0965676
-2.11568,0.282072,0.434741,0.0648111,0.563481,-0.0109913,0.094008,0.0134656
-2.10425,0.179815,0.489617,0.142082,0.675778,0.291653,0.173896,-0.0236071
-2.22736,0.287467,0.570575,0.196041,0.516184,0.235405,0.46861,0.273422
-1.97405,0.377523,0.541021,0.0668497,0.580172,0.0915827,0.241725,0.0671316
-2.04398,0.276892,0.550275,0.118648,0.509869,0.07429,0.0781725,0.11069
-1.98965,0.222171,0.466277,0.0603253,0.61993,0.106209,0.133312,0.0791287
-2.0171,0.298147,0.425336,0.0686393,0.63616,0.157309,0.120446,0.0150375
-1.94913,0.198244,0.591268,0.120354,0.560123,0.11673,0.206788,0.0686163
-1.91133,0.352615,0.547505,0.13247,0.442166,0.122113,0.210801,0.074811
-2.03407,0.112564,0.384738,0.0959689,0.672298,0.0485139,0.133627,0.0733788
-2.20687,0.37603,0.317172,0.136409,0.636727,0.12974,0.185028,0.0230367
-2.26361,0.438574,0.360353,0.130171,0.662154,0.230841,0.209406,0.0868888
-2.02988,0.228786,0.406645,0.261705,0.642652,0.215915,0.232419,0.122906
-2.12778,0.283097,0.598679,0.097009,0.623579,0.229496,0.0788312,0.214597
-2.03149,0.284717,0.499482,0.186068,0.399831,0.142805,0.0734086,0.0382813
-1.95429,0.350992,0.473125,0.139523,0.431771,0.0586485,0.13706,0.0610172
-2.01247,0.273229,0.581399,0.128382,0.422058,0.0706002,0.234405,0.0628891
-1.98349,0.342799,0.428739,0.168172,0.366962,0.00989607,0.140669,0.00433699
-2.11796,0.312643,0.436475,0.123055,0.591929,0.0673759,0.234213,-0.032567
-2.1023,0.337219,0.527349,0.104502,0.584496,0.0539027,0.105806,0.18447
-1.97542,0.218476,0.559948,-0.0120669,0.535587,0.213539,0.235582,0.138752
-2.07765,0.221182,0.545613,0.192202,0.53045,0.0900919,0.216047,0.132411
-2.08201,0.24864,0.530106,0.139401,0.539807,0.037466,0.175495,0.0499449
-2.17299,0.268537,0.55761,0.078444,0.555583,0.15812,0.081156,0.0770218
-2.12333,0.291283,0.300856,0.180882,0.700613,0.017404,0.167783,-0.0827465
-1.85358,0.250237,0.316727,0.161378,0.58148,0.023938,-0.00868447,-0.0581984
-2.05855,0.249428,0.411323,0.129226,0.567661,0.182922,0.100224,0.115689
-1.87381,0.239678,0.386079,0.107137,0.684102,-0.0299376,0.164205,0.0974952
-2.02275,0.183297,0.559136,0.0683742,0.666209,0.163812,0.171099,0.0969992
-1.9183,0.192084,0.449071,0.19,0.561299,0.166932,0.188649,0.151052
-2.10931,0.251363,0.545528,0.0962991,0.492248,0.0883326,0.143614,-0.00767706
-1.97029,0.290945,0.511634,0.0591673,0.573394,-0.0025195,0.177889,0.0286735
-2.04326,0.253378,0.501394,-0.004117,0.627711,0.140143,0.040591,0.0966292
-2.01065,0.218714,0.557734,0.110132,0.647651,0.125379,0.193045,0.0807219
-1.92181,0.14289,0.525365,0.135411,0.580834,0.170256,0.072986,-0.0396733
-1.93569,0.438589,0.543143,0.027373,0.48822,0.0534261,0.213202,-0.0350273
-1.9381,0.343764,0.579103,0.135316,0.46068,0.124636,0.245009,0.0148835
-1.99656,0.367884,0.492846,0.196935,0.380984,0.0588719,0.0670545,0.0747135
-2.13845,0.218132,0.59461,0.177651,0.436996,0.173273,0.141806,0.0595503
-1.96177,0.124035,0.49188,0.213315,0.524637,0.172363,0.0378134,0.0182164
-1.94426,0.0912312,0.551842,0.0899646,0.563991,0.0234651,0.164517,-0.0466396
-2.19075,0.153466,0.458403,0.224886,0.673618,0.0550602,0.0303656,-0.144201
-2.07118,0.241912,0.55083,0.0579149,0.579452,0.105053,0.240396,0.0438679
-2.05523,0.274935,0.451613,0.103199,0.533875,0.0408436,0.0754905,0.12898
-2.05837,0.270287,0.605725,0.071597,0.393055,0.168219,0.107179,0.181174
-2.04282,0.370497,0.389529,0.211072,0.585476,0.0744389,0.120936,0.12778
-2.04618,0.450179,0.367102,0.118979,0.667179,-0.0357997,0.150391,0.0406174
-2.05079,0.225526,0.522422,0.0944395,0.466666,0.0177476,0.146206,0.109658
-2.11655,0.19554,0.516352,0.146223,0.616044,0.125128,0.0774774,0.196034
-2.09849,0.258475,0.523142,0.107258,0.593053,0.243214,0.164764,0.190646
-2.05275,0.276023,0.534793,0.191763,0.467975,0.114041,0.112415,-0.0349646
-1.93376,0.221525,0.409425,0.0957633,0.579941,-0.0634207,0.036799,0.158099
-1.99821,0.173321,0.488196,0.162237,0.734181,0.112884,-0.0116843,-0.0510974
-1.97374,0.12848,0.640246,0.162607,0.476898,0.0831659,0.0574945,0.0520314
-1.9185,0.291377,0.491911,0.18324,0.555811,0.130991,0.170193,0.0953213
-1.9269,0.361158,0.399659,0.204528,0.44751,0.0737274,0.0549944,0.235287
-2.10057,0.206445,0.547547,0.061608,0.57568,0.065479,0.280412,0.134495
-1.9824,0.372922,0.465446,0.0544562,0.536216,0.0408211,0.0500377,0.193326
-1.97308,0.412854,0.273019,0.248963,0.687267,0.105482,0.146301,0.059279
-1.90645,0.337821,0.374462,0.158181,0.562565,0.110906,0.1246,0.156629
-2.14073,0.244212,0.577687,0.149094,0.582378,0.178601,0.185552,0.134149
-2.15225,0.333228,0.499045,0.187604,0.605307,0.164314,0.293598,0.11136
-2.19973,0.263911,0.47894,0.124737,0.594295,0.0747118,0.0718954,0.112813
-2.06127,0.28742,0.54949,0.195024,0.504549,0.164503,0.00922019,0.03826
-2.05872,0.215802,0.406259,0.202209,0.622648,0.102492,0.108324,-0.00298504
-2.06367,0.314468,0.552818,0.149581,0.587677,0.0437559,0.142408,0.109378
-2.14379,0.198848,0.5336,0.115428,0.698497,0.129333,0.175096,0.0556298
-2.04456,0.228877,0.43392,0.18184,0.699405,0.155064,0.220331,-0.163894
-2.10877,0.236628,0.478741,0.0819397,0.568272,0.241627,0.256301,0.232031
-1.92906,0.244915,0.503444,0.178445,0.618515,0.145402,0.293085,0.167482
-2.02598,0.308205,0.415774,0.222633,0.560079,0.147617,0.12894,0.167539
-2.22633,0.27579,0.434839,0.194141,0.675517,0.0762,0.0307207,-0.0557743
-2.10796,0.308251,0.533493,0.122638,0.550992,0.074165,0.00366929,0.119887
-2.07809,0.250787,0.528372,0.118088,0.421103,0.00662554,0.125451,0.0964246
-2.09971,0.356982,0.463355,0.216432,0.515289,0.228429,0.334147,0.0794251
-2.07475,0.0246866,0.468193,0.291633,0.52598,0.152214,0.196024,0.140103
-1.95563,0.213332,0.413241,0.306124,0.643776,0.308522,0.225558,0.224854
-2.00723,0.22143,0.485475,0.195035,0.521797,0.133712,0.331544,0.0763661
-2.11228,0.40823,0.459151,0.269133,0.622201,0.0687735,0.054073,0.0318134
-1.82722,0.307862,0.301331,0.121479,0.640922,0.00749023,0.0936886,0.0509228
-1.91984,0.266402,0.472982,0.000206926,0.613327,0.0593244,0.0754208,-0.0810243
-2.02802,0.283242,0.419017,0.119848,0.592846,0.130497,0.180055,0.146115
-1.94508,0.346359,0.483047,0.190577,0.494532,0.0474339,-0.0397747,-0.0364369
-2.01629,0.266841,0.410882,0.158881,0.66377,0.047751,0.0343434,-0.0644858
-1.95537,0.225661,0.448876,0.0927213,0.557847,0.174769,0.195164,0.0535727
-2.06799,0.236594,0.482128,0.127701,0.623197,0.194489,0.229719,0.24385
-2.02489,0.212643,0.675976,0.182809,0.42952,0.218751,0.302569,0.163769
-2.07376,0.321885,0.426884,0.127462,0.55492,0.16562,0.12969,0.252086
-1.99737,0.423332,0.476326,0.0046739,0.423714,0.23095,0.22104,0.0644888
-2.10797,0.517969,0.515528,0.0115423,0.505386,0.0815653,0.222755,0.139428
-2.05679,0.532367,0.511163,-0.0193693,0.361165,0.177177,0.251248,0.107306
-2.01053,0.235774,0.516155,-0.000740646,0.682656,0.174508,0.316123,0.147771
-1.9436,0.200413,0.518915,0.207013,0.499442,0.120541,0.228964,0.200449
-1.99333,0.304913,0.553146,0.13273,0.425726,0.224921,0.332437,0.246033
-2.02597,0.229886,0.444294,0.147297,0.505898,0.169777,0.0781016,0.183629
-1.95199,0.223863,0.581692,0.0783817,0.50516,0.245663,0.290506,0.113495
-1.98149,0.170326,0.591526,0.226596,0.553854,0.298944,0.195846,0.191972
-2.02849,0.293577,0.534172,0.145326,0.536927,0.0183617,0.271897,0.197233
-2.08794,0.299456,0.447359,0.183646,0.542128,0.172481,0.193803,0.232018
-1.9025,0.373426,0.431178,0.127357,0.612701,0.13508,0.0129182,0.00140702
-2.01877,0.231121,0.481407,0.115711,0.571864,-0.000208798,0.0653384,0.016185
-2.08684,0.270505,0.430189,0.212641,0.516345,0.140335,0.148059,0.113841
-1.99131,0.329559,0.60752,0.176521,0.538083,0.164538,0.0133531,-0.0297757
-1.92372,0.118216,0.40881,0.121232,0.672805,0.0192533,0.289579,0.0258116
-2.0078,0.220947,0.56078,0.207616,0.631744,0.0417588,0.142144,-0.0624409
-1.9592,0.164182,0.62121,0.29674,0.476315,0.0518137,0.128428,-0.0674571
-2.07905,0.313521,0.601124,0.190975,0.454763,0.114208,0.178399,0.108816
-1.90289,0.210346,0.41995,0.0525378,0.550435,0.118029,0.0361085,-0.0253207
-1.95484,0.0617058,0.513656,0.144108,0.654865,0.131711,0.2041,-0.0732215
-1.95204,0.105538,0.283929,0.253949,0.622849,0.218899,0.210729,0.137139
-1.91139,0.128983,0.527126,0.123296,0.457928,0.139881,0.155546,0.0578919
-2.04547,0.264435,0.609599,0.146747,0.697564,0.141117,0.0127333,-0.0814616
-2.06188,0.31206,0.525528,0.153595,0.443138,0.185326,0.0720526,0.0313089
-2.03317,0.271024,0.524338,0.170447,0.427226,0.0693636,0.223081,0.133056
-2.19978,0.313947,0.47544,0.104522,0.68957,0.265308,0.180332,0.198798
-2.18281,0.299942,0.639493,0.253791,0.585592,0.210535,0.19137,-0.0242678
-2.03722,0.363961,0.383199,0.259797,0.616044,0.219364,0.275975,0.0124096
-1.95318,0.220604,0.514302,0.0678854,0.644292,0.176757,0.201313,0.167592
-2.11826,0.395517,0.311638,0.159394,0.691783,0.154452,0.105959,0.140499
-1.91927,0.278192,0.373085,0.282787,0.49477,0.186,0.117242,0.188329
-1.92885,0.230079,0.381878,0.189049,0.628262,0.153268,0.0869072,0.133077
-1.93202,0.407479,0.43925,0.0866909,0.552072,0.171234,0.122868,0.0924396
-2.00471,0.403493,0.364287,0.250119,0.45634,0.134647,0.177172,-0.00765535
-1.95015,0.339211,0.482178,0.0706229,0.54101,0.163124,0.120556,0.0633438
-1.95898,0.34836,0.453483,0.198949,0.533798,0.16817,0.118916,0.00523371
-1.98133,0.23908,0.38497,0.0306668,0.647734,0.0963137,0.141755,0.104756
-2.07403,0.241259,0.623689,0.185473,0.650607,0.190661,0.226414,0.207876
-2.075,0.192293,0.652281,0.0568354,0.410418,0.187006,0.123137,0.0831471
-2.04087,0.304505,0.485932,0.0405211,0.543953,0.191316,0.134239,0.12909
-1.96616,0.258543,0.441107,-0.0237752,0.567059,0.049539,0.0848032,0.0442069
-1.95108,0.196536,0.424378,0.126983,0.718239,0.180616,0.184455,0.115727
-1.99128,0.247998,0.516327,0.100614,0.427907,0.118753,0.35188,0.159016
-1.96516,0.257797,0.485149,0.14313,0.618636,0.199655,0.0341754,0.203919
-2.05783,0.240487,0.485812,0.114149,0.579662,0.173405,0.227049,0.146819
-2.01997,0.197628,0.59884,0.117747,0.644661,0.257952,0.198815,0.0905106
-2.03887,0.183806,0.624753,0.17436,0.56335,0.189889,0.281821,0.00172067
-1.99553,0.288232,0.532033,0.186067,0.545452,0.18509,0.0334592,0.0143846
-2.00886,0.327887,0.527768,0.180635,0.544803,0.200012,0.152267,0.195329
-1.96884,0.323396,0.420412,0.159839,0.627397,0.171608,0.198029,0.118607
-2.01228,0.396546,0.456306,0.191294,0.531501,0.145465,0.160488,0.155686
-1.96388,0.258427,0.412831,0.061024,0.469904,0.150152,0.153145,0.0612446
-2.2136,0.263148,0.587351,0.186776,0.49604,0.0790699,0.15954,0.0389146
-2.23319,0.263067,0.572068,0.125312,0.583769,0.0957362,0.10845,0.014065
-2.16915,0.232545,0.532998,0.232392,0.630027,0.163719,0.193043,0.129599
-1.99979,0.299144,0.421754,0.23503,0.411089,0.0430395,0.115835,0.152515
-2.06297,0.247112,0.584274,0.159184,0.410786,0.0600859,0.256057,0.00456457
-2.15597,0.285016,0.566228,0.165162,0.554787,0.0676124,0.21869,0.237181
-2.15394,0.335068,0.545017,0.0397258,0.572183,0.299763,0.31954,0.233507
-1.99509,0.291012,0.631706,0.139054,0.467884,0.00600563,0.0883507,0.0261824
-1.95551,0.372878,0.364854,0.123697,0.637349,-0.0160812,0.22348,0.0611505
-2.03507,0.304092,0.426408,0.108009,0.720837,0.14689,0.153361,-0.0316532
-2.0339,0.279713,0.535885,0.158516,0.549179,0.179135,0.220856,0.138646
-2.23334,0.435303,0.467958,0.122538,0.553384,0.142732,0.0771291,0.0904901
-2.07564,0.298723,0.513015,0.217718,0.571213,0.108847,0.163924,0.0831083
-1.97668,0.273671,0.606856,0.217495,0.481823,0.13771,0.132724,0.0639846
-2.09114,0.399961,0.556956,0.0508845,0.460164,0.0633407,0.165643,0.127398
-1.91588,0.232328,0.466723,0.180103,0.546154,0.0420686,0.16856,0.0018982
-1.95908,0.283881,0.400911,0.136093,0.676674,0.152544,0.0764323,0.131613
-2.11019,0.302249,0.573847,-0.0096777,0.604306,0.19089,0.0143237,0.0878409
-1.941,0.305884,0.560665,0.00629129,0.621734,0.262763,0.240689,0.177603
-1.8523,0.302474,0.536468,0.0664928,0.497388,0.0222804,0.113882,0.0835023
-2.01615,0.20047,0.520025,0.2676,0.63198,0.0059494,0.293094,0.180661
-1.89797,0.243234,0.601775,0.0816564,0.52496,0.130538,0.189885,0.132999
-1.96425,0.340033,0.452714,0.0922188,0.52989,0.0794097,0.136445,0.168537
-2.03051,0.207973,0.461354,0.0752751,0.551134,0.100621,0.0997347,0.0109947
-1.93967,0.367508,0.534442,0.0325383,0.509466,0.132627,0.102116,0.151137
-1.96908,0.172077,0.57171,0.0434999,0.549704,0.146204,0.169428,0.0647707
-1.99867,0.301043,0.383855,0.121134,0.565914,0.169666,0.086046,0.090114
-1.83391,0.352005,0.358504,0.162337,0.475609,0.140574,0.22028,0.0631565
-2.07167,0.238613,0.543121,0.248022,0.503335,0.235076,0.255829,0.164256
-2.04645,0.182375,0.57461,0.112479,0.614527,0.218886,0.228272,0.299322
-1.95315,0.347832,0.47953,0.0806922,0.489827,0.161138,0.117731,0.0475137
-2.09132,0.294495,0.514905,0.133294,0.590469,0.0738282,0.0199999,0.0176102
-2.06852,0.284478,0.610162,0.217893,0.500176,0.106806,0.00512573,0.0307863
-2.02159,0.366587,0.498911,0.102716,0.411259,0.00324145,0.0237419,-0.0938935
-2.02982,0.107426,0.555592,0.145208,0.56485,0.190217,0.13928,-0.0778253
-2.19727,0.246744,0.553837,0.164391,0.512074,0.147586,0.207064,0.0108182
-1.93896,0.283675,0.579645,0.293468,0.437233,0.0737572,0.062004,-0.11293
-1.974,0.333474,0.415297,0.121736,0.582211,0.16614,0.0777215,-0.00550902
-1.9439,0.262119,0.360519,0.158744,0.552865,0.203112,-0.00758002,0.107068
-2.03655,0.197369,0.509593,0.317452,0.557671,0.176162,0.0437089,0.064359
-2.01537,0.309215,0.495421,0.179977,0.452762,0.147277,0.069898,-0.0875854
-2.11936,0.375903,0.513738,0.197881,0.563803,0.185924,0.105042,0.0606032
-1.93138,0.291534,0.398115,0.247558,0.519458,0.0266684,0.0541449,0.0686393
-2.056,0.387724,0.429143,0.128857,0.596942,0.112836,0.132063,0.13616
-1.9916,0.275339,0.407876,0.202531,0.534758,0.117949,0.0515149,0.07449
-2.06126,0.29964,0.504912,0.172018,0.448599,0.107347,0.263225,0.258325
