"beta0","beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","zbeta0","zbeta[1]","zbeta[2]","zbeta[3]","zbeta[4]","zbeta[5]","zbeta[6]","zbeta[7]","guess"
-3.66621,0.00554416,0.000841449,-5.34226e-05,0.000445531,-0.128653,0.111032,-0.00131158,-1.93634,0.117497,0.442207,-0.0382829,0.5727,-0.0386619,0.0461785,-0.000631565,0.00694002
-4.14392,0.00834208,0.000781486,-8.48265e-07,0.000546222,-0.028237,0.0994114,0.0408129,-1.97698,0.176794,0.410694,-0.000607871,0.702131,-0.00848564,0.0413453,0.0196527,0.00798179
-3.81205,0.0062787,0.000785492,5.82738e-05,0.000548214,0.331277,-0.15596,-0.234076,-1.93971,0.133064,0.412799,0.0417593,0.704691,0.0995536,-0.064864,-0.112715,0.00206039
-4.25867,0.00905005,0.000995693,5.73498e-05,0.00046791,0.174174,0.141929,0.0151412,-1.87621,0.191798,0.523266,0.0410972,0.601466,0.0523417,0.0590282,0.00729097,0.0115117
-4.22981,0.0077516,0.000925238,0.000116153,0.000510252,0.0384312,0.123767,0.110769,-1.9313,0.16428,0.48624,0.0832358,0.655894,0.0115491,0.0514748,0.0533388,0.007685
-4.33971,0.00933835,0.00095044,0.000150355,0.000457884,-0.162824,0.0365004,-0.0705575,-1.98954,0.197908,0.499484,0.107745,0.588578,-0.0489309,0.0151805,-0.0339756,0.00513923
-4.08524,0.00876996,0.000904166,-3.20363e-05,0.000451979,0.153156,0.00149343,-0.0427283,-1.94443,0.185862,0.475166,-0.0229574,0.580988,0.0460257,0.00062112,-0.020575,0.0150311
-4.51824,0.0110421,0.00076412,9.36378e-05,0.000514504,0.224173,0.103975,0.0518763,-2.00524,0.234015,0.401568,0.0671013,0.66136,0.0673672,0.0432432,0.02498,0.00692739
-3.71658,0.00634633,0.000760907,0.000140249,0.000485397,-0.088515,-0.326041,-0.195511,-1.93125,0.134498,0.399879,0.100503,0.623944,-0.0266001,-0.135601,-0.0941447,0.000203456
-4.17351,0.00880154,0.000866469,0.000128529,0.000427544,-0.0541078,-0.0956109,-0.143916,-2.0428,0.186531,0.455356,0.0921048,0.549578,-0.0162602,-0.0397646,-0.0692998,0.00688859
-3.77677,0.00824147,0.000797836,-5.07751e-05,0.000450747,-0.151095,-0.105095,-0.0582209,-1.85038,0.174662,0.419286,-0.0363857,0.579404,-0.0454062,-0.043709,-0.0280351,0.00338482
-4.24222,0.00992273,0.000691342,6.40112e-05,0.00046846,0.0808087,0.354914,-0.0146109,-1.96506,0.210293,0.363321,0.0458708,0.602173,0.0242842,0.147609,-0.00703558,0.000328474
-3.93784,0.00915751,0.000729417,0.000130539,0.000448045,0.0102697,-0.223688,-0.139267,-1.86854,0.194075,0.383331,0.0935447,0.575931,0.00308619,-0.0930319,-0.0670611,0.000762346
-4.22457,0.00927651,0.000718531,0.000144689,0.000526558,0.0224165,0.0152832,-0.0603239,-1.96622,0.196597,0.377609,0.103685,0.676853,0.00673649,0.00635631,-0.0290478,0.00157226
-3.97225,0.00480743,0.000984811,0.000174794,0.000481887,0.387344,-0.0409606,0.0780197,-1.94931,0.101884,0.517548,0.125258,0.619433,0.116402,-0.0170355,0.0375689,0.0108287
-5.12139,0.0147158,0.000853583,2.20326e-05,0.000523905,0.224075,0.0732088,0.146924,-2.157,0.311872,0.448584,0.0157887,0.673444,0.0673377,0.0304476,0.0707482,0.0120013
-5.36105,0.0162838,0.000855369,0.000167207,0.000539995,0.0832483,-0.023985,0.0111582,-2.18074,0.345103,0.449522,0.119821,0.694126,0.0250173,-0.00997539,0.005373,0.0248329
-5.2498,0.0179166,0.000752842,8.76064e-05,0.000485039,0.364474,0.267333,0.156514,-1.94874,0.379707,0.395641,0.0627792,0.623485,0.10953,0.111184,0.0753664,0.00503204
-3.81372,0.00619318,0.00077491,-0.000164418,0.00053913,0.338593,0.286703,0.0454962,-1.9383,0.131252,0.407238,-0.117823,0.693014,0.101752,0.11924,0.0219078,0.00423467
-4.01873,0.00714307,0.000754218,0.000142358,0.000525795,-0.0417186,-0.106974,-0.0354606,-1.99199,0.151383,0.396364,0.102015,0.675873,-0.0125371,-0.0444907,-0.0170754,0.00401264
-4.10231,0.00727946,0.000965537,0.000271782,0.000440773,0.11443,-0.187255,-0.190294,-1.9567,0.154274,0.507419,0.19476,0.566583,0.0343878,-0.0778795,-0.0916322,0.00285913
-4.34942,0.0112891,0.000706921,3.39932e-05,0.000509615,0.110938,0.00149308,0.0453021,-1.94117,0.239249,0.371508,0.0243597,0.655075,0.0333385,0.000620974,0.0218143,0.00706224
-4.37134,0.0108705,0.000701446,5.45846e-05,0.00052818,0.158122,0.246909,0.0881935,-1.90065,0.230378,0.368631,0.0391156,0.678938,0.047518,0.10269,0.0424678,0.00194153
-4.07484,0.00919149,0.000669131,2.25067e-05,0.000528764,-0.0198725,0.0883273,-0.0159776,-1.92625,0.194795,0.351648,0.0161284,0.679689,-0.00597199,0.0367354,-0.00769372,0.000433573
-4.11185,0.00814404,0.000686095,9.56679e-05,0.000534863,0.179025,0.0490302,0.123513,-1.93892,0.172597,0.360563,0.0685561,0.68753,0.0537997,0.0203917,0.0594753,0.00464205
-4.25686,0.00948911,0.000716914,8.07589e-05,0.000531327,0.206862,0.151864,-0.0329789,-1.9612,0.201103,0.37676,0.0578722,0.682984,0.0621651,0.0631604,-0.0158803,0.00379756
-4.43746,0.0120257,0.000747723,9.23653e-05,0.000457314,0.0598515,0.0294703,0.0551108,-1.92892,0.25486,0.392951,0.0661894,0.587846,0.0179863,0.0122567,0.0265375,0.00197836
-4.19242,0.0102698,0.000796723,1.56261e-05,0.000455782,-0.00581057,-0.250209,0.138965,-1.9357,0.217648,0.418702,0.0111977,0.585876,-0.00174616,-0.104062,0.066916,0.00524588
-4.44687,0.00945855,0.000729864,0.000168189,0.000557483,0.232405,0.034528,0.00189702,-2.05841,0.200455,0.383565,0.120525,0.716606,0.0698411,0.0143602,0.000913475,0.00234809
-4.11209,0.0093582,0.000850894,0.000176551,0.000440283,-0.17734,0.0129573,-0.165322,-1.87749,0.198328,0.44717,0.126517,0.565953,-0.0532933,0.00538894,-0.0796078,0.00295478
-3.62411,0.00535252,0.000813743,5.65017e-05,0.000471696,0.0990107,-0.245491,-0.168932,-1.93967,0.113436,0.427646,0.0404894,0.606332,0.0297542,-0.1021,-0.0813457,0.00151649
-3.69556,0.00536075,0.000947836,0.000150098,0.000443903,0.225619,-0.0296451,-0.2431,-1.83442,0.11361,0.498116,0.107561,0.570607,0.0678017,-0.0123294,-0.11706,0.00992986
-3.94619,0.0103443,0.000597421,0.000195663,0.000482162,0.192827,-0.165223,-0.364263,-1.81072,0.219227,0.313963,0.140213,0.619786,0.0579475,-0.0687164,-0.175404,0.000294144
-4.15753,0.0105791,0.000559071,7.1384e-05,0.000491025,0.171862,0.165699,-0.0515057,-1.92509,0.224202,0.293809,0.0511541,0.631179,0.051647,0.0689142,-0.0248016,0.0125255
-4.19954,0.00645134,0.000839005,0.000252053,0.000502463,-0.192364,0.107016,0.109988,-2.04046,0.136723,0.440922,0.180622,0.645881,-0.0578081,0.0445079,0.0529627,0.0133894
-4.81412,0.0147105,0.00074349,0.000162843,0.000472523,-0.164653,-0.112591,0.00425948,-2.01848,0.311761,0.390726,0.116694,0.607396,-0.0494805,-0.0468265,0.00205107,0.00718462
-4.30146,0.0129278,0.000546137,9.51789e-05,0.000517024,-0.0218163,-0.12159,-0.0895779,-1.87289,0.273979,0.287011,0.0682057,0.664599,-0.00655612,-0.0505693,-0.0431345,0.00920314
-3.98249,0.00926738,0.000751218,0.000113244,0.000419206,0.19071,-0.0814354,-0.105251,-1.86886,0.196404,0.394787,0.0811512,0.538861,0.0573111,-0.033869,-0.0506814,0.00821585
-3.8951,0.00753596,0.000749847,3.33552e-05,0.000478515,-0.142345,-0.040351,-0.0700363,-1.97478,0.15971,0.394067,0.0239025,0.615097,-0.0427767,-0.016782,-0.0337246,0.00748424
-4.32784,0.0118486,0.000741866,2.4308e-05,0.000507742,0.0339195,-0.10826,-0.196607,-1.96209,0.251107,0.389873,0.0174193,0.652667,0.0101933,-0.0450254,-0.0946724,0.00508196
-3.84847,0.00723306,0.00069089,0.000129979,0.000472316,-0.416259,-0.10681,-0.179376,-2.0216,0.15329,0.363083,0.0931435,0.60713,-0.125092,-0.0444222,-0.086375,0.00173632
-4.42395,0.012606,0.000700037,2.39594e-05,0.000489052,-0.0125351,0.158002,0.0854944,-1.87222,0.26716,0.367891,0.0171694,0.628642,-0.00376699,0.0657129,0.0411682,0.00651888
-4.51798,0.012822,0.000770161,0.000105995,0.000396715,0.113992,0.101424,0.167512,-1.90269,0.271738,0.404743,0.0759565,0.509949,0.0342564,0.0421822,0.0806623,0.0119434
-4.32609,0.0090185,0.000875128,2.01259e-05,0.000450003,0.00956174,0.332072,0.232458,-1.98333,0.191129,0.459906,0.0144223,0.578448,0.00287344,0.138109,0.111936,0.00890646
-4.78548,0.012983,0.000903893,8.13609e-05,0.000485002,-0.120367,0.18783,0.128271,-1.98612,0.275148,0.475023,0.0583036,0.623437,-0.036172,0.0781184,0.0617662,0.00569674
-3.95701,0.00942971,0.000609865,9.04096e-05,0.000450283,-0.0191159,-0.0289233,0.0269192,-1.87673,0.199844,0.320502,0.0647879,0.578808,-0.0057446,-0.0120292,0.0129624,0.00580133
-4.28243,0.0125357,0.000807125,-4.11475e-05,0.000462021,-0.192967,-0.107534,0.0386202,-1.83158,0.265669,0.424168,-0.0294865,0.593896,-0.0579894,-0.0447235,0.0185968,0.00177767
-3.67323,0.00488765,0.000758894,0.000214645,0.000481127,-0.155425,-0.141989,0.0289851,-1.87972,0.103584,0.398821,0.153816,0.618455,-0.0467076,-0.0590535,0.0139572,0.00610954
-3.56178,0.00528728,0.00076025,3.16205e-05,0.000503948,-0.179779,-0.0903389,-0.310917,-1.95256,0.112053,0.399534,0.0226594,0.64779,-0.0540262,-0.037572,-0.149716,0.0158369
-4.27548,0.0101495,0.000757907,6.93012e-05,0.000534379,0.051746,-0.0573179,-0.0133652,-1.93688,0.215099,0.398303,0.0496616,0.686907,0.0155504,-0.0238386,-0.00643575,0.0058771
-4.29179,0.00894144,0.000860936,0.000123798,0.000429186,0.297531,0.154331,0.108403,-1.96887,0.189496,0.452448,0.0887146,0.551689,0.0894123,0.0641863,0.0521995,0.0060425
-4.20008,0.00954822,0.000738222,0.000110504,0.000447435,0.0491074,0.297768,0.122587,-1.88218,0.202355,0.387958,0.0791879,0.575146,0.0147575,0.123842,0.0590292,0.00545102
-4.27508,0.010011,0.000724846,9.27366e-05,0.00049906,0.0503047,0.00922963,0.0659282,-1.95599,0.212162,0.380928,0.0664555,0.641508,0.0151173,0.00383861,0.0317464,0.00928049
-4.22971,0.00923222,0.000768102,8.11342e-05,0.000495403,0.388134,0.00835625,0.0553173,-1.94535,0.195659,0.40366,0.0581412,0.636806,0.11664,0.00347537,0.026637,0.0231723
-4.41071,0.0104561,0.000845743,0.000186428,0.000434518,-0.0302139,0.108741,0.0555757,-1.94319,0.221596,0.444463,0.133595,0.558543,-0.00907971,0.0452252,0.0267614,0.0149545
-4.3411,0.010333,0.000908333,6.05724e-05,0.000443398,-0.0573778,0.0502048,-0.13902,-2.01185,0.218987,0.477356,0.0434065,0.569958,-0.0172428,0.0208802,-0.0669422,0.000249473
-4.42551,0.0105729,0.000967028,-7.95678e-05,0.000438002,0.139258,0.235727,0.117075,-1.98419,0.224071,0.508202,-0.0570187,0.563021,0.041849,0.0980388,0.056375,0.01508
-4.2559,0.00748474,0.000897832,0.000171583,0.000459548,0.262169,0.211907,0.115079,-1.97974,0.158624,0.471838,0.122957,0.590717,0.0787857,0.0881324,0.0554141,0.00952363
-4.05669,0.00849068,0.000879045,-7.34945e-05,0.000479123,-0.0498874,-0.0280164,0.238569,-1.89012,0.179943,0.461964,-0.0526665,0.615879,-0.0149919,-0.011652,0.114878,0.00585216
-4.09695,0.0090368,0.000705464,-1.30545e-06,0.000539217,-0.181237,0.0720032,0.000803457,-1.95721,0.191517,0.370743,-0.000935495,0.693126,-0.0544643,0.0299462,0.000386889,0.00493335
-3.69184,0.00608247,0.000793117,-7.2897e-06,0.000512577,-0.113228,-0.107739,-0.148511,-1.92882,0.128906,0.416807,-0.00522384,0.658882,-0.0340266,-0.0448085,-0.0715125,0.00399285
-3.89939,0.0070028,0.000770048,0.00012361,0.00048842,0.322467,0.209773,-0.058782,-1.8347,0.14841,0.404683,0.0885792,0.62783,0.0969059,0.0872446,-0.0283053,0.00382861
-4.15276,0.00972249,0.000798881,-0.000102619,0.000485706,0.101705,0.203695,0.259495,-1.85406,0.206049,0.419836,-0.0735372,0.624342,0.0305639,0.084717,0.124955,0.000977572
-4.12059,0.0107746,0.000668073,-7.41321e-06,0.000552475,0.145636,-0.185794,-0.145018,-1.88789,0.228347,0.351093,-0.00531234,0.710169,0.0437657,-0.0772718,-0.0698305,0.00124599
-4.29124,0.012194,0.000674663,9.93328e-07,0.000533083,0.0457385,-0.110712,-0.0928898,-1.88955,0.258427,0.354556,0.000711824,0.685241,0.0137451,-0.046045,-0.0447293,0.0239326
-4.73533,0.0124084,0.000614635,0.000256568,0.000497788,0.186497,-0.132968,0.131743,-2.11032,0.262971,0.323009,0.183858,0.639872,0.0560451,-0.0553017,0.0634383,0.0115092
-4.58953,0.0139989,0.000532654,1.14239e-05,0.00053139,0.0474291,0.0652211,0.0850727,-1.99021,0.296679,0.279926,0.0081864,0.683065,0.0142531,0.0271255,0.0409651,0.00565143
-4.39389,0.0123445,0.000629269,-7.89034e-05,0.00058945,0.0586154,0.0522231,0.0254091,-1.92605,0.261617,0.3307,-0.0565426,0.757697,0.0176148,0.0217196,0.0122352,0.013949
-3.81909,0.00657082,0.000804207,8.31791e-05,0.000498311,0.178404,-0.105284,-0.210255,-1.93451,0.139255,0.422635,0.0596066,0.640544,0.0536128,-0.0437875,-0.101244,0.000853859
-4.46971,0.0105207,0.000974849,6.27481e-06,0.000475621,0.0523314,-0.0191197,0.0642879,-2.00375,0.222965,0.512312,0.00449656,0.611378,0.0157263,-0.00795189,0.0309566,0.0100519
-4.14704,0.00888579,0.000694891,0.000127913,0.000505735,-0.0204857,0.207317,-0.0302441,-1.93666,0.188317,0.365186,0.0916634,0.650088,-0.00615627,0.0862231,-0.0145634,0.00908967
-4.31,0.0119985,0.000778638,5.37787e-05,0.00046895,0.0697681,-0.102557,0.00206685,-1.84458,0.254284,0.409198,0.0385381,0.602803,0.0209663,-0.0426535,0.00099525,0.0129164
-4.64192,0.0132448,0.000628553,7.57824e-06,0.00058177,0.0144764,0.128745,-0.191922,-2.08631,0.280697,0.330323,0.0054306,0.747825,0.00435038,0.0535449,-0.0924164,0.00911306
-4.6038,0.0115827,0.000905069,6.15644e-05,0.000506712,0.122537,-0.170405,-0.121254,-2.09213,0.245473,0.475641,0.0441174,0.651343,0.036824,-0.0708715,-0.0583875,0.0149224
-5.15575,0.0163741,0.000850255,0.000104336,0.000473685,0.290576,0.364954,0.13583,-1.94122,0.347016,0.446834,0.0747674,0.608889,0.0873222,0.151785,0.0654061,0.031531
-4.39532,0.00749698,0.000838068,0.000169011,0.000516745,0.336238,0.24455,0.12399,-2.0817,0.158883,0.44043,0.121114,0.664239,0.101044,0.101709,0.0597048,0.0215122
-4.33085,0.00896851,0.000769672,5.92222e-05,0.000525524,0.27381,0.320814,0.226205,-1.93559,0.19007,0.404486,0.0424389,0.675525,0.082284,0.133427,0.108925,0.0185996
-4.17267,0.00950137,0.000663283,5.07142e-05,0.000512246,0.117831,0.0373912,0.0449348,-1.96763,0.201363,0.348575,0.036342,0.658457,0.03541,0.015551,0.0216375,0.00243883
-4.1985,0.0095518,0.000887917,6.76951e-05,0.000485673,0.0656804,0.0584268,-0.0625451,-1.87347,0.202431,0.466627,0.0485106,0.624299,0.0197379,0.0242997,-0.0301174,0.00907425
-3.4873,0.00373863,0.000950751,9.908e-05,0.000410026,0.00269299,0.148434,-0.0281591,-1.78244,0.0792329,0.499648,0.0710012,0.527061,0.000809282,0.0617338,-0.0135595,1.71262e-05
-4.15264,0.0107703,0.000750367,7.06097e-05,0.000443479,0.0105085,-0.0282095,-0.155709,-1.90574,0.228256,0.39434,0.0505992,0.570062,0.00315797,-0.0117323,-0.0749788,0.00334804
-4.11607,0.00770577,0.000773906,7.30247e-05,0.0005341,-0.127984,-0.0524986,-0.125798,-2.08613,0.163308,0.406711,0.0523299,0.686549,-0.0384612,-0.0218342,-0.0605758,0.000457857
-3.3194,0.00158783,0.000978543,5.23792e-05,0.000405711,0.080711,0.170754,-0.0779636,-1.87295,0.0336509,0.514253,0.0375352,0.521514,0.0242548,0.0710167,-0.0375418,0.00254159
-3.90285,0.0062921,0.000824069,5.86273e-05,0.000553104,0.00378848,-0.170804,-0.073507,-1.97116,0.133349,0.433073,0.0420126,0.710977,0.00113849,-0.0710376,-0.0353959,0.00852729
-3.90824,0.00820366,0.000721831,7.50261e-05,0.000493482,0.0816286,-0.0835766,-0.15854,-1.90717,0.17386,0.379344,0.053764,0.634337,0.0245306,-0.0347596,-0.076342,0.0117773
-4.86498,0.0114274,0.00073392,0.000161916,0.000590596,0.772351,0.220433,0.0117242,-2.12712,0.242181,0.385697,0.11603,0.75917,0.232103,0.0916782,0.00564558,0.0413197
-4.21239,0.00737827,0.000992769,8.93702e-06,0.000505051,0.559323,0.092362,-0.0829083,-2.01614,0.156368,0.52173,0.00640431,0.649208,0.168085,0.0384134,-0.0399229,0.0101611
-4.55947,0.0107616,0.000956896,3.70873e-05,0.000501571,0.300548,-0.0720012,-0.129082,-2.08507,0.22807,0.502877,0.026577,0.644735,0.0903189,-0.0299453,-0.0621568,0.00472922
-4.51891,0.0141294,0.000580238,7.97282e-05,0.000485497,0.187483,0.0980719,-0.0338607,-1.89169,0.299444,0.304932,0.0571336,0.624073,0.0563413,0.0407881,-0.016305,0.00272908
-4.69428,0.0142389,0.000759322,6.91284e-05,0.000456772,0.350233,0.216798,0.0401197,-1.88956,0.301765,0.399046,0.0495378,0.587149,0.10525,0.0901665,0.0193189,0.00882013
-4.35224,0.0101162,0.000743933,0.000152116,0.000449902,-0.0125828,0.301458,0.146945,-1.9301,0.214392,0.390959,0.109007,0.578318,-0.00378132,0.125376,0.0707586,0.00498468
-4.51494,0.0114681,0.000836029,-8.13516e-05,0.000506502,0.0597009,0.239431,0.301394,-1.93898,0.243043,0.439359,-0.058297,0.651074,0.017941,0.0995795,0.14513,0.00877756
-4.05555,0.00795227,0.000967642,-8.68429e-05,0.000498262,0.0859403,0.14679,-0.215419,-1.98104,0.168533,0.508525,-0.062232,0.640482,0.0258263,0.0610502,-0.103731,0.0013392
-3.87449,0.00611906,0.000761542,1.69621e-05,0.000536632,0.0422364,0.0825284,-0.133996,-2.02219,0.129681,0.400213,0.0121551,0.689803,0.0126927,0.0343236,-0.0645234,0.00341698
-4.35997,0.00820246,0.000961538,0.000103844,0.000518945,0.0996753,0.0154823,-0.0328566,-2.05447,0.173835,0.505317,0.0744151,0.667068,0.0299539,0.00643909,-0.0158214,0.0202833
-4.18382,0.00769863,0.000822451,9.52678e-05,0.000528271,0.257111,-0.0333319,-0.0406547,-2.03321,0.163157,0.432223,0.0682694,0.679056,0.0772655,-0.0138628,-0.0195765,0.0150135
-4.49609,0.010999,0.000869455,6.96153e-05,0.000517662,0.0784707,-0.00230482,-0.0474692,-1.99641,0.233102,0.456925,0.0498867,0.665418,0.0235816,-0.000958574,-0.0228579,0.0051079
-4.17818,0.0105713,0.000542097,0.000149934,0.000516189,-0.181428,0.0687582,-0.160848,-1.96744,0.224038,0.284888,0.107443,0.663525,-0.0545216,0.0285966,-0.0774534,0.00052486
-4.52295,0.0111222,0.000732665,0.000124165,0.00056063,0.435521,0.175169,0.0783838,-1.90212,0.235713,0.385037,0.0889771,0.720651,0.13088,0.0728527,0.0377442,0.00671536
-4.21239,0.00924861,0.00066911,0.000213603,0.000510935,0.136434,0.176234,0.00515377,-1.88906,0.196006,0.351637,0.153069,0.656772,0.0410003,0.073296,0.0024817,0.00223054
-4.1705,0.00897485,0.000653027,8.10541e-05,0.000532441,0.234613,0.0744786,0.0278245,-1.97031,0.190204,0.343185,0.0580838,0.684416,0.0705045,0.0309757,0.0133983,0.0112742
-4.0781,0.0100738,0.000688026,0.000132483,0.000448874,0.259536,-0.0565797,-0.257019,-1.91934,0.213493,0.361578,0.0949381,0.576996,0.0779945,-0.0235315,-0.123763,0.00699979
-4.25409,0.00940239,0.000737426,6.03386e-05,0.00051788,0.316384,0.16249,0.0545212,-1.93795,0.199265,0.38754,0.043239,0.665698,0.095078,0.0675796,0.0262536,0.00520273
-4.07454,0.00862695,0.000820333,6.76653e-05,0.000487813,-0.0243028,-0.0290693,-0.114767,-1.9468,0.182831,0.43111,0.0484893,0.627051,-0.00730335,-0.01209,-0.0552637,0.000942566
-3.88086,0.00678375,0.000846807,7.10507e-05,0.000473662,0.237173,0.10533,-0.116977,-1.89144,0.143768,0.445023,0.0509153,0.608859,0.0712738,0.0438067,-0.0563278,0.000503749
-4.38659,0.00894232,0.000846453,0.000199857,0.000485744,0.207682,0.0806217,-0.02972,-2.02717,0.189515,0.444837,0.143219,0.624391,0.0624116,0.0335306,-0.0143111,0.0135732
-3.91544,0.00198743,0.00087802,0.000249439,0.00054244,0.598886,0.166347,0.093875,-2.08056,0.0421196,0.461426,0.178749,0.697269,0.179974,0.0691837,0.0452037,0.0197442
-3.8809,0.00375476,0.000927238,0.00011124,0.000570486,0.54227,0.0660915,-0.0996015,-1.98838,0.0795746,0.487291,0.0797148,0.73332,0.16296,0.0274875,-0.0479612,0.0208672
-4.26966,0.00982552,0.000748307,8.53595e-05,0.000512138,-0.0113098,-0.091205,-0.0184159,-2.00265,0.208232,0.393258,0.0611691,0.658319,-0.00339875,-0.0379322,-0.00886783,0.0147058
-4.53616,0.0117344,0.000824335,1.84315e-05,0.0004993,-0.0848924,0.004739,-0.144578,-2.10172,0.248687,0.433213,0.0132081,0.641816,-0.0255114,0.00197095,-0.0696188,0.0216927
-4.71335,0.0126326,0.000904616,8.05535e-05,0.00049985,0.182867,0.242512,-0.0912096,-1.97254,0.267724,0.475403,0.0577251,0.642523,0.0549541,0.100861,-0.0439202,0.0141956
-4.37159,0.00948187,0.00084687,0.000175436,0.000492145,-0.0014333,0.297902,-0.118542,-1.96965,0.200949,0.445056,0.125718,0.632618,-0.000430729,0.123897,-0.0570818,0.0179923
-4.54817,0.0116109,0.000842994,3.53459e-05,0.000470909,0.0700249,0.28413,-0.0455554,-2.01882,0.246069,0.443019,0.025329,0.605321,0.0210435,0.11817,-0.0219363,0.0241321
-3.89853,0.00633222,0.000861846,0.00014924,0.000469741,-0.0427766,0.0134529,-0.156612,-1.95435,0.134199,0.452926,0.106946,0.60382,-0.012855,0.00559508,-0.0754133,0.00110945
-3.93476,0.00926602,0.000693274,7.1242e-05,0.00044075,0.367398,0.0173132,-0.204647,-1.86953,0.196375,0.364336,0.0510523,0.566553,0.110409,0.00720056,-0.0985436,0.0155063
-4.43466,0.00974075,0.00097926,0.000151838,0.00048539,0.0958246,-0.0134462,-0.11574,-1.98755,0.206436,0.51463,0.108808,0.623935,0.0287967,-0.0055923,-0.0557324,0.0080708
-4.03701,0.00707429,0.000863211,0.000193676,0.000436387,0.430231,-0.0536289,0.02148,-1.91807,0.149926,0.453643,0.138789,0.560945,0.129291,-0.0223043,0.0103433,0.00947192
-4.54049,0.0112275,0.000566325,0.00022754,0.000583008,0.0970365,0.107126,0.022095,-2.00035,0.237945,0.297621,0.163056,0.749416,0.0291609,0.0445537,0.0106394,0.0137076
-4.59387,0.0114683,0.000575083,0.000224484,0.000584206,0.227978,0.0591973,0.0662471,-2.00322,0.243048,0.302223,0.160867,0.750957,0.0685108,0.0246202,0.0319,0.00653549
-4.2078,0.00933307,0.000934831,0.000105647,0.000491863,-0.378364,-0.171702,-0.257726,-2.00145,0.197796,0.491282,0.0757071,0.632256,-0.113704,-0.0714108,-0.124103,0.00757737
-4.58834,0.0115742,0.000959104,0.000139845,0.000438422,-0.185555,0.0284824,-0.119253,-2.04101,0.245292,0.504038,0.100214,0.563562,-0.055762,0.0118458,-0.0574242,0.0113298
-4.0034,0.00613494,0.000845993,9.29904e-05,0.000507518,-0.0526566,-0.048362,-0.0659465,-2.07392,0.130018,0.444595,0.0666374,0.65238,-0.0158241,-0.0201138,-0.0317552,0.0337636
-4.52578,0.0124695,0.000826109,9.10878e-05,0.000494069,-0.200084,-0.161187,-0.2374,-2.04295,0.264267,0.434145,0.065274,0.635091,-0.060128,-0.0670376,-0.114315,0.00929878
-4.05251,0.00688795,0.000874129,0.000100423,0.000478229,-0.138359,0.128105,-0.209435,-2.06951,0.145976,0.459381,0.0719633,0.61473,-0.0415789,0.0532788,-0.100849,0.0124298
