"","runtime","release_year","actor_name_score","studio_score","crew_member_score","target","season_autumn","season_spring","season_summer","season_winter"
"518",100,2009,591.494550960954,537.60747912182,337.733951836452,0,0,0,0,1
"519",124,2000,804.263445328968,562.224627266339,1298.99097561731,0,0,0,0,1
"520",102,2007,1274.64564097588,1474.96468843843,1033.53919164169,0,0,0,0,1
"521",90,2004,1170.09128590781,662.332109040711,2413.0364182544,0,0,0,1,0
"522",134,2006,967.53216309212,1909.91510851191,3501.9273734773,0,0,0,0,1
"523",118,2005,1651.17056929836,763.233749064415,1322.52613813844,0,0,1,0,0
"524",164,2005,989.31141148904,2412.70982614122,3240.99646401667,0,0,0,0,1
"525",121,2003,1071.68745857068,1268.99419995674,6606.47400462364,0,0,1,0,0
"526",100,2010,718.064557529104,206.570209282853,1445.15310033297,0,0,0,1,0
"528",130,2004,355.776313714767,551.432339705286,4299.99248799178,0,0,0,0,1
"529",91,2006,821.394440232854,1495.72763362869,2544.3442613348,1,0,0,1,0
"530",123,2001,932.120434413099,902.719000114671,3971.93752723599,0,1,0,0,0
"531",134,1995,789.160290012102,524.501973160462,1122.42899923929,0,0,0,1,0
"532",148,1999,607.436030020266,290.282066831642,767.937540665952,0,0,0,0,1
"534",113,2005,830.989712859211,681.803294117547,1268.43802611677,0,0,1,0,0
"535",94,2000,1047.87363595184,1216.04283235825,1798.25994366202,0,0,0,1,0
"536",116,2003,1771.6956510219,1196.28357634762,962.876304957235,0,0,0,1,0
"537",99,1998,629.247619185041,2004.06840543219,1732.33124812423,0,1,0,0,0
"538",84,2009,477.55623166519,172.624444160957,321.161358247825,0,0,0,1,0
"539",93,2001,2303.03854024366,1290.06570920825,1236.19163542715,0,0,0,0,1
"540",113,2004,846.914832812171,1382.36433036527,5612.47540504398,0,0,0,0,1
"541",106,2000,1491.90357183474,778.998773631745,4183.12812670025,1,0,0,0,1
"544",98,1998,1058.5505556979,2185.51624146661,1703.04530732061,0,0,0,1,0
"545",134,1998,956.176375064579,1865.76408020734,2915.43970805317,0,0,0,0,1
"547",112,2008,947.1920491894,1853.68062214401,1231.17602816025,0,0,0,0,1
"548",146,2009,1901.51842548681,3101.10276675355,1264.3738298721,0,0,0,1,0
"549",110,2007,1343.0577570364,1963.72950945586,2166.01770549158,0,0,0,1,0
"550",116,2006,1265.06773555671,1094.89063290334,830.157609922977,0,0,0,1,0
"551",87,2001,1775.39907129136,1364.12301626308,2398.78474289377,0,0,0,1,0
"552",177,1995,2034.48034972241,144.684228016008,4182.58839915883,1,0,1,0,0
"553",125,2005,1106.58596258926,1528.09017576227,952.438927018939,1,0,0,0,1
"554",87,2007,706.72309596785,1229.42789742613,1503.37274122927,1,0,0,1,0
"555",152,2001,1170.2110145172,666.649583879033,2161.18525694865,0,0,0,0,1
"556",116,2001,616.880925710721,342.383347861817,607.689334382917,0,0,1,0,0
"557",109,2004,322.661626552464,397.76752817797,366.152712890819,0,0,1,0,0
"558",108,2004,1351.00263808302,930.053615883457,5613.68825290173,0,0,0,1,0
"559",85,1998,832.524787317227,1364.12301626308,587.413427530946,0,0,0,1,0
"560",106,2002,717.783013524658,826.602721138331,4582.02173964566,0,0,0,1,0
"561",93,2004,1303.86390619835,662.332109040711,3084.64593329062,1,0,1,0,0
"562",117,2006,2146.1530371419,651.592235718251,1716.17556574922,1,0,0,1,0
"563",116,1999,1052.48166383834,2272.58524668663,1809.49020742901,0,0,0,1,0
"564",124,2002,1069.14781026807,1338.03833155586,6095.14558997141,0,0,0,1,0
"566",117,1996,1325.63269487675,691.141378362424,1930.46016242719,0,0,0,0,1
"567",153,2009,2384.59761034313,1674.37686828027,2539.21712403909,1,0,0,1,0
"568",144,1991,1342.18667016362,583.297536412559,2534.24577226896,1,0,0,0,1
"569",124,1990,1441.94735489,1409.10392056362,2955.51352645907,1,0,0,1,0
"570",117,2003,1177.12286352579,705.993055300162,3479.62183496105,0,0,0,1,0
"571",136,2001,1437.6008468239,1461.44553327636,1252.02258798374,0,0,0,0,1
"572",110,2006,1026.40980707308,2038.76144459825,3324.17728444216,0,0,0,1,0
"573",101,2004,548.413319531092,1743.49660000042,4106.40857717174,0,0,0,1,0
"574",88,2009,748.977031083386,657.048430457875,913.357723340595,0,0,0,0,1
"575",138,2002,1558.67324116766,90.1313554205325,4775.40833816091,0,0,1,0,0
"577",103,1998,593.51309621477,1420.545749117,964.785878055513,0,0,0,0,1
"579",125,2003,1680.34107343941,1158.38872295623,5968.9184988542,1,0,0,0,1
"580",125,1994,1190.44160377425,1038.3712028796,1943.60707697858,0,0,0,1,0
"583",139,1989,672.805814491862,1255.54739726231,3530.66024140117,0,0,0,1,0
"584",133,2010,1234.11091330802,1621.58568655631,391.354394663336,0,0,0,1,0
"586",116,1998,1096.05421006741,1247.48066413681,3861.36720275468,0,0,0,0,1
"587",127,2007,1841.6103580534,1766.02055390322,3174.97453988205,1,0,0,1,0
"588",136,1997,601.720373004377,340.032091325516,1321.21835497488,0,0,0,1,0
"590",116,2002,1060.81809182608,873.062703827101,2016.12929901019,0,0,0,1,0
"591",105,2005,577.020323692089,224.352122345268,2261.12616634121,0,1,0,0,0
"592",97,2002,641.703343602786,513.207141798676,647.168576138419,0,1,0,0,0
"595",125,2002,1138.21802208082,690.920926311564,1165.10529556671,0,0,0,0,1
"597",98,2002,1118.278242083,793.020705139888,1017.54075351532,0,0,0,0,1
"598",91,2002,427.006592862794,314.940231874123,892.421197462597,0,0,0,1,0
"599",97,1998,582.561233680226,1683.38682380896,2877.76478005637,0,0,0,0,1
"600",95,2001,703.579729227305,1847.13465247174,2222.23402810526,0,0,0,1,0
"603",107,2004,928.994399366338,1465.51683369802,2216.801810824,0,0,0,1,0
"604",114,2006,587.679081208545,244.303519778892,542.529863959306,0,0,1,0,0
"607",124,2002,1836.74640550869,1606.37200473171,4394.11898375915,0,0,1,0,0
"608",124,2010,1808.03093968998,517.22348477413,2190.20602599985,0,0,0,1,0
"609",124,2001,818.807131642466,1492.79419614358,761.337147849173,0,0,0,1,0
"610",95,2010,859.544036106197,1457.98910311686,873.904888952536,1,0,0,1,0
"611",103,1995,882.728431041806,1038.3712028796,1872.24481251212,0,0,0,0,1
"613",127,2009,1354.00180207152,162.21278813592,2333.83016449211,0,0,1,0,0
"614",121,1999,1685.61622688566,1482.32723917826,859.762467980464,0,0,0,1,0
"616",157,1999,2336.59578011903,943.746550349294,2379.27077909059,0,1,0,0,0
"618",128,2008,960.816746044226,2059.79262736486,6488.52848418314,1,1,0,0,0
"619",114,2010,998.390120842957,2146.54760035861,149.237549923913,0,0,0,1,0
"621",112,1999,894.855984451631,366.633822354818,3909.52902609613,0,0,1,0,0
"622",121,1998,882.177324882694,1200.38214928672,395.958841229968,0,0,0,1,0
"623",102,2007,980.13835678544,330.290335433802,504.200810924784,0,0,1,0,0
"624",169,1998,2250.30297320163,2289.69164609683,6174.1209324726,1,0,0,1,0
"626",127,2000,1331.02237988264,1572.51245293835,3210.83708111592,1,0,0,0,1
"627",81,2002,1095.48048023084,1298.33162129455,1765.21719308256,1,0,1,0,0
"628",136,2003,873.371135263434,696.388833158547,4740.8513139051,0,0,1,0,0
"630",136,1999,807.59639753003,2340.76895489857,3585.2875908435,1,0,1,0,0
"631",140,1995,1339.99149900345,1609.67202871343,4007.79892552438,1,0,0,1,0
"632",104,2002,543.230199345927,593.674029781511,1318.38575626911,0,1,0,0,0
"634",119,1998,854.97359783906,1794.80683573735,1922.24332303374,0,0,0,0,1
"635",98,2008,1056.6719831901,1631.55446997341,1343.16620146024,0,0,0,1,0
"636",136,1998,746.85700990304,583.297536412559,1828.08105776906,1,0,0,1,0
"637",95,2010,1038.9226727818,2007.26681451059,3304.93553763511,1,0,0,0,1
"639",130,2000,1133.45439336494,2338.08163566861,2686.39341568664,0,0,0,1,0
"640",112,1993,703.598794308596,642.648553579122,1882.93234670226,0,0,1,0,0
"641",108,1996,988.194090434977,1239.97262556898,1350.00663514423,0,0,0,0,1
"642",104,2000,1265.39939505433,574.998727230186,908.345537306263,0,0,0,1,0
"643",128,2006,1704.584710778,1680.6070681575,3017.415816261,0,0,0,1,0
"644",117,2003,1172.24390761194,1196.28357634762,1374.19061768273,0,0,0,0,1
"646",159,1999,795.756790126876,1822.9190408278,750.626883456449,0,0,0,1,0
"650",123,2004,955.12620403401,735.44150603416,4164.91202522983,0,0,0,0,1
"651",114,1984,574.05939306753,405.176522094428,530.591939027781,0,0,0,1,0
"652",143,1998,1378.36974182804,1535.79087541736,365.767175900991,0,0,1,0,0
"654",105,2008,665.131335970723,2107.27552933215,2386.1499986508,0,0,0,1,0
"655",120,1996,1040.87495580196,621.44322362837,1005.30226389797,0,1,0,0,0
"656",135,2000,564.563806862171,2011.8023504991,763.29460460981,0,0,0,0,1
"657",101,2005,603.609354401812,628.516325617293,2120.70249213468,0,0,0,0,1
"658",139,1999,1739.80171000909,688.553133610781,3775.7456969155,1,1,0,0,0
"659",124,2006,777.657961329853,2065.26581427885,882.377991009686,0,0,0,0,1
"660",100,1991,603.194343303618,495.822693567416,958.505321381424,0,0,1,0,0
"661",105,2000,977.534345946949,1636.52634458263,605.709548478367,0,1,0,0,0
"663",130,2005,1022.43451976933,42.7518842973156,751.985990509061,0,0,0,1,0
"664",97,2005,561.206778659526,2035.56659769392,4180.41718412187,0,0,0,0,1
"666",133,1999,1419.25372791281,1038.3712028796,590.409500811536,0,1,0,0,0
"668",147,2006,800.182643793052,185.849394941204,881.376336543723,1,0,0,1,0
"669",94,2002,2566.20368226225,641.734754087779,4125.58250526712,0,0,0,1,0
"670",94,2009,1634.45090134941,494.889519673764,395.892321755562,0,1,0,0,0
"671",127,1993,1041.02083933246,1734.10929431121,5297.8888116608,1,0,0,1,0
"672",191,1994,1325.54736204979,1872.81343976996,1495.22441434486,0,0,0,1,0
"673",141,1994,1211.49710566091,1499.68052431349,1346.71672337547,0,0,0,1,0
"674",98,2006,232.443700800418,163.305457714279,746.644382335569,0,0,0,1,0
"675",116,2000,791.74815992602,1575.73782425433,1350.86287592521,0,0,1,0,0
"676",106,1995,895.033216883352,1255.36671764135,570.816415346356,0,0,0,0,1
"677",87,2008,889.861670491971,1496.18272316827,1194.2634707222,0,0,0,1,0
"678",125,2001,958.469164434272,2016.88597994167,665.43569891953,0,0,0,0,1
"680",93,2007,1292.28672061336,44.1049883373771,1063.30642612499,0,0,1,0,0
"682",117,2006,1773.88006891048,2156.14055193493,3738.94508307277,1,0,0,0,1
"683",115,2004,1115.86986522949,1967.9507443347,2713.21843256176,1,0,0,0,1
"684",115,2008,686.754745723499,197.933239753584,2504.10987902192,1,0,0,0,1
"685",189,1999,1914.04208687284,2031.58630473631,2850.95780166083,1,0,0,0,1
"686",100,2007,1287.48978324781,693.881087848668,379.906709568853,0,0,1,0,0
"687",81,2005,927.69668410154,621.852463532062,1510.78380646862,0,0,0,0,1
"689",119,2002,1860.84791950971,1639.0477390438,6651.49485638675,1,0,0,1,0
"690",130,1995,1430.54757665448,563.356640154448,2100.92507973735,1,0,0,0,1
"691",116,1999,1007.30010035914,1471.47407659642,1546.25437350244,0,0,0,1,0
"692",103,1998,1347.50933591269,1619.48536627171,1644.52565840213,1,0,0,1,0
"693",99,1998,1421.94004279689,619.839567795276,1798.14103567008,0,0,0,0,1
"694",92,2003,1138.79619055077,1361.37079462709,1394.94182793332,0,0,1,0,0
"696",87,2001,835.54982117201,2312.34583765959,700.033764439529,0,0,0,1,0
"697",110,2003,1121.73057094672,377.983341220175,4377.8730188092,1,0,1,0,0
"698",101,2002,599.105482904812,679.502388492178,481.078418061245,0,0,0,0,1
"699",83,1998,1334.85650193795,662.332109040711,3261.80480439919,0,1,0,0,0
"700",113,2009,881.077404895914,1954.9541808585,138.617279781986,0,0,0,1,0
"701",107,1990,1025.17220320737,1461.80149980752,1701.82344622073,0,0,0,1,0
"702",94,2005,551.239829515571,1246.26031848105,715.391083402255,0,0,0,0,1
"704",133,2010,1076.02729997903,1150.28932871476,1134.6911015806,0,0,0,1,0
"705",125,2000,762.749976616237,1442.65383905347,820.412358615926,0,0,0,0,1
"706",111,2010,1890.54807299866,607.375988063222,1453.49182134828,1,1,0,0,0
"707",163,1999,1765.20598767276,1889.79018685504,4101.60254166244,0,0,0,0,1
"708",170,1998,907.303060492206,733.255134675294,1822.8468248086,0,0,1,0,0
"709",120,2004,1509.95028810584,1927.73091269203,5851.22125054035,1,0,0,1,0
"710",92,2002,808.576700573452,1537.49359404976,1890.79688013873,0,0,1,0,0
"711",115,2004,874.478229684202,803.448725290612,2854.35043406321,0,1,0,0,0
"713",105,1999,1152.77784575057,2145.15246316789,4663.21021649739,0,0,0,1,0
"714",111,2009,-37.0346843884225,1038.3712028796,-17.7214037789588,0,1,0,0,0
"716",89,2003,658.756710875343,2148.89320599665,1501.97623635476,0,0,0,0,1
"717",100,2009,384.432176732154,229.498021122714,1277.84273068215,1,0,0,0,1
"718",91,2008,838.966179018733,1713.15257383784,1900.86276231364,0,0,0,1,0
"719",146,2004,845.410154706701,1232.55210350274,6939.07264126479,1,0,1,0,0
"720",98,2006,753.039455353164,645.623005231048,1293.89698868602,0,0,1,0,0
"721",101,2004,1873.58957820885,1956.13276366889,4009.25093815455,0,0,1,0,0
"722",89,1996,532.589781636938,1279.79872688205,653.560060845645,0,0,0,0,1
"723",122,2004,811.892130659388,248.512410261838,3300.65848020452,1,0,1,0,0
"724",115,1998,1500.92039799621,2153.80088379229,2008.67528681652,0,0,1,0,0
"726",124,1997,1762.15198206532,1802.51535661993,3281.12239873881,0,0,0,0,1
"727",119,2003,1538.95016107071,2090.51405827436,4043.32856471869,0,0,0,0,1
"728",119,1996,566.231274656719,751.292885290697,474.903136136557,0,0,1,0,0
"729",93,2008,1730.5045624879,19.1076680976512,2662.42087523819,0,0,0,0,1
"730",98,2002,670.068338722659,483.811050539591,1437.01380947555,0,0,0,1,0
"731",100,1995,428.281487934689,2176.64189493019,1008.79714734453,0,0,0,1,0
"735",109,1997,848.219862551663,1201.32289499875,2525.97274072252,0,0,0,0,1
"736",124,2007,1207.69204743227,1538.98440825019,805.369414010121,1,0,1,0,0
"738",104,1998,720.3060514251,2224.11426449697,2328.88739084475,0,1,0,0,0
"740",115,2005,855.949421048424,583.366072086086,745.616529455733,0,0,1,0,0
"741",101,2002,829.091887103187,964.441904587335,3569.13752509067,0,0,0,1,0
"743",97,2009,1491.54029210508,1099.56052489903,616.645235406308,0,0,0,1,0
"744",134,2009,1198.40736159166,2217.70963409477,2463.19453595227,0,0,0,0,1
"745",127,2009,1433.7383759489,2447.24734425235,2145.13441389009,0,0,1,0,0
"746",125,2009,1222.97215819087,1899.28689279106,954.644161311475,0,0,1,0,0
"747",94,1999,502.172815500942,574.998727230186,266.52036034245,0,0,0,0,1
"748",108,2006,618.427018691005,2248.11470651153,1766.91210703485,0,0,1,0,0
"749",91,2009,837.199382127443,304.285455213144,230.655001080488,0,0,0,0,1
"750",117,2002,858.182204030701,1420.545749117,1589.6489413254,0,0,0,0,1
"751",100,2003,1317.08945714036,1670.29350804782,4561.83606432924,0,0,0,1,0
"753",117,2010,1046.06295101705,2144.27289872263,3833.94406746764,0,0,0,0,1
"754",110,1997,373.201316004126,3179.76700481952,2352.21216587008,0,0,0,0,1
"755",96,2002,574.219666265597,2291.08923042429,1067.68314785604,0,0,0,0,1
"756",101,2008,1694.51866358723,310.251001122976,67.2542443844301,0,0,0,1,0
"757",111,1998,1579.43358847824,1609.67202871343,3131.95100168787,0,0,1,0,0
"758",109,2009,1074.62239263008,2154.16477765405,1520.79913656968,0,0,1,0,0
"759",126,2000,1144.83273213242,1896.88909559938,1901.32966746793,0,0,0,0,1
"760",122,2000,1518.66587806471,1112.78850565879,994.410773132209,0,0,0,1,0
"761",78,2006,847.450091801504,1632.36867852606,596.491073537994,0,0,0,1,0
"762",101,2005,1034.25681300786,812.874270474938,5404.73742406905,0,0,1,0,0
"764",86,2003,866.539065909414,165.976139189189,1869.09912644945,0,0,0,1,0
"765",96,1997,610.338122432224,1463.65044610999,1959.40301349022,0,0,0,1,0
"766",104,2002,875.464987786205,1717.62430301438,3203.92341013913,0,0,0,0,1
"767",121,2006,935.505821760758,1767.01335359475,2662.42379935854,0,0,0,1,0
"768",140,2006,697.651974557657,284.565241936634,3886.3625412577,0,0,0,1,0
"769",131,2001,769.042717926519,453.863428606087,1365.87124336399,0,1,0,0,0
"770",91,2000,392.26598278865,990.767704588286,2124.05193743018,0,0,0,0,1
"773",90,2008,705.678211933603,1852.24239184238,2631.78198681651,0,0,0,1,0
"774",105,2005,752.929663852825,755.594274980474,533.868630972008,0,0,0,1,0
"775",122,1999,1267.0105605729,1609.67202871343,885.590920959391,0,0,1,0,0
"776",106,2008,1126.91213144423,604.991397769134,1288.15942891797,0,0,0,0,1
"777",103,2008,950.190078571169,355.813725548704,2005.40353713407,0,0,0,0,1
"779",127,2007,1184.01814897403,91.1288953371246,698.077004441365,0,0,0,0,1
"780",127,2003,1215.22014313528,186.730855614744,1481.35585563097,0,1,0,0,0
"781",132,2005,1394.69568510773,53.1360206696042,4714.40298739395,0,0,0,1,0
"783",114,1998,404.992039286274,736.245460531391,469.293234650902,0,1,0,0,0
"786",95,2005,994.166203123734,466.298012042267,1964.49431126599,0,0,0,1,0
"787",90,2000,474.160636250774,1734.10929431121,772.233377278509,0,0,1,0,0
"788",102,1988,427.878730074733,349.703600754973,1292.93907438681,0,0,1,0,0
"789",114,2008,1010.30109187159,1560.38593653757,2063.65507663275,0,0,1,0,0
"791",103,2009,583.457747239836,1708.56472694055,675.727031246781,0,0,0,0,1
"793",97,2010,248.190090612332,119.686815143557,1017.93964288849,0,0,0,1,0
"795",144,1997,1306.57818653079,2419.66948748098,1617.68463707605,1,1,0,0,0
"797",103,1996,896.696964498011,1442.65383905347,1073.92544485151,1,0,1,0,0
"798",97,2004,1660.01469760436,692.030715573854,1543.15034329384,0,0,0,0,1
"800",131,2001,860.890594465667,1970.48310688794,1215.21001860003,0,0,0,1,0
"801",95,2005,1436.3116518294,774.666849459468,1182.7245171447,0,0,1,0,0
"802",86,2004,1491.68648453221,781.673514263999,1828.67789360599,0,0,1,0,0
"803",142,1994,1401.61512943181,1420.545749117,4606.04303034677,1,0,0,1,0
"804",92,2007,549.388137211661,933.127191184935,1290.92938247155,0,0,0,0,1
"805",108,2000,949.539593272032,1958.48360558617,2432.35059372757,0,1,0,0,0
"806",81,1995,1086.55927649479,621.852463532062,1106.69833925746,1,0,0,1,0
"807",143,1978,1707.45857389681,1831.76012761956,1424.97049601434,1,0,0,0,1
"808",95,1996,602.937805407008,1609.67202871343,512.619491576123,0,0,0,1,0
"809",118,2005,852.319253116238,568.855574185885,510.314815217313,1,0,0,0,1
"810",92,1997,1144.16961263377,635.660164008458,455.863765857077,0,0,0,1,0
"811",103,2003,613.933299251519,1469.60489894456,2384.24872449786,0,0,0,1,0
"813",97,2010,1564.4458166133,1520.76475900194,1655.9272863307,0,0,1,0,0
"814",100,1995,985.067525049766,1737.13186093014,1774.89673215254,0,0,1,0,0
"816",105,2002,954.492650752597,20.2441619736697,3399.05398714815,0,0,0,0,1
"817",116,1995,1254.14672101759,202.441950911357,2784.32151554697,0,0,1,0,0
"818",117,2006,914.711032286756,1098.76319682681,1783.22913675623,1,0,0,0,1
"819",98,2005,613.58586035994,853.907828238581,1773.20536738515,1,0,0,1,0
"820",123,1994,827.820603172632,1836.9302457407,586.801411582367,0,0,0,0,1
"821",114,1998,731.813426188176,2276.37643757612,905.766763127647,0,0,1,0,0
"822",111,2003,777.904291016142,562.803257463542,5017.560174316,1,1,0,0,0
"823",97,1999,850.530389690892,1442.65383905347,2925.69709370148,0,0,0,1,0
"824",136,2004,1067.52519421336,562.803257463542,5299.23266733782,1,0,1,0,0
"825",104,1989,727.324491268419,1794.80683573735,159.03404081409,0,0,0,0,1
"826",104,1992,845.328155303506,1442.65383905347,997.3822428741,0,0,0,1,0
"827",110,2000,776.547242745693,905.144838463018,906.952229143881,0,0,1,0,0
"828",133,1996,1225.26597657343,1998.78744814995,2331.25505123993,0,0,1,0,0
"830",104,2008,341.098584102503,521.121709040389,843.517358731174,0,0,1,0,0
"832",114,1992,814.643931372121,1201.32289499875,1418.11713829766,1,0,1,0,0
"833",134,1996,381.959715104634,225.589446932916,320.111515394017,0,0,0,0,1
"834",122,1998,1142.85014525312,405.513379796599,1711.62666779635,0,0,0,1,0
"835",109,1996,741.461869707093,11.8810382888552,771.402425143175,0,1,0,0,0
"838",94,2003,449.993289382084,205.515266681117,2851.19982740665,0,0,1,0,0
"839",126,1999,1112.04814109842,886.557760807899,2227.04419411351,0,0,0,1,0
"840",118,2003,1311.63664430686,1207.75690373957,719.385112879399,0,0,0,0,1
"841",91,2008,1107.68168939204,748.066910053775,200.052089401882,0,0,0,0,1
"843",141,2008,1745.87951975902,742.333129547411,2979.95993865189,0,0,0,0,1
"844",107,1996,2392.39273240936,1236.50479771399,1412.08345536113,0,0,0,1,0
